now.Time,c,Transition,WaitA,WaitB,WaitC,DeskA,DeskB,DeskC,c.WaitTime,leave,Gone
369.94,c257,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c257, End=374.8)","(c266, End=373.3)",12.00,,
369.94,c256,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c266, End=373.3)",,c256,
370.04,c264,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c266, End=373.3)",,c264,
371.26,c268,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199, c268]",Free,Free,"(c266, End=373.3)",,,
373.27,c268,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c268, End=375.1)",2.00,,
373.27,c266,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c266,
374.40,c269,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c265, c267]","[c48, c69, c98, c171, c177, c186, c199, c269]",Free,Free,Free,,,
374.78,c265,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c269]",Free,"(c265, End=377.3)",Free,5.43,,
374.78,c257,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c269]",Free,Free,Free,,c257,
375.07,c269,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c269, End=378.4)",0.67,,
375.07,c268,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c268,
376.17,c270,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c270]",Free,Free,Free,,,
376.25,c271,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c271]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c270]",Free,Free,Free,,,
376.25,c271,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c270]","(c271, End=379.7)",Free,Free,0.00,,
376.91,c272,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c267]","[c48, c69, c98, c171, c177, c186, c199, c270]","(c271, End=379.7)",Free,Free,,,
377.28,c273,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c267, c273]","[c48, c69, c98, c171, c177, c186, c199, c270]","(c271, End=379.7)",Free,Free,,,
377.30,c267,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199, c270]","(c271, End=379.7)","(c267, End=379.7)",Free,7.42,,
377.30,c265,leave,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199, c270]","(c271, End=379.7)",Free,Free,,c265,
377.95,c274,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199, c270, c274]","(c271, End=379.7)",Free,Free,,,
378.40,c270,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199, c274]","(c271, End=379.7)",Free,"(c270, End=379.6)",2.23,,
378.40,c269,leave,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199, c274]","(c271, End=379.7)",Free,Free,,c269,
379.58,c274,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199]","(c271, End=379.7)",Free,"(c274, End=381.0)",1.62,,
379.58,c270,leave,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254, c273]","[c48, c69, c98, c171, c177, c186, c199]","(c271, End=379.7)",Free,Free,,c270,
379.71,c273,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c271, End=379.7)","(c273, End=384.9)",Free,2.43,,
379.71,c267,leave,"[c47, c71, c90, c156, c176, c237, c257, c272]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c271, End=379.7)",Free,Free,,c267,
379.74,c272,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]","(c272, End=383.8)",Free,Free,2.83,,
379.74,c271,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c271,
380.87,c275,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,,
381.01,c274,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c274,
381.62,c276,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199, c276]",Free,Free,Free,,,
381.62,c276,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c276, End=384.9)",0.00,,
382.42,c277,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c277]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c276, End=384.9)",,,
382.50,c278,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c277]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199, c278]",Free,Free,"(c276, End=384.9)",,,
383.77,c277,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199, c278]","(c277, End=384.2)",Free,"(c276, End=384.9)",1.35,,
383.77,c272,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199, c278]",Free,Free,"(c276, End=384.9)",,c272,
384.16,c277,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199, c278]",Free,Free,"(c276, End=384.9)",,c277,
384.92,c278,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,"(c278, End=388.2)",2.42,,
384.92,c276,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c275]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c276,
384.93,c275,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,"(c275, End=390.5)",Free,4.06,,
384.93,c273,leave,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199]",Free,Free,Free,,c273,
385.02,c279,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199, c279]",Free,Free,Free,,,
385.17,c280,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]",Free,Free,Free,,,
385.87,c281,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c281]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]",Free,Free,Free,,,
385.87,c281,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]","(c281, End=391.8)",Free,Free,0.00,,
386.14,c282,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]","(c281, End=391.8)",Free,Free,,,
386.72,c283,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c283]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]","(c281, End=391.8)",Free,Free,,,
388.03,c284,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c283]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c279, c280]","(c281, End=391.8)",Free,Free,,,
388.19,c279,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c283]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c280]","(c281, End=391.8)",Free,"(c279, End=389.9)",3.17,,
388.19,c278,leave,"[c47, c71, c90, c156, c176, c237, c257, c283]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c280]","(c281, End=391.8)",Free,Free,,c278,
388.69,c285,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c283]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284, c285]","[c48, c69, c98, c171, c177, c186, c199, c280]","(c281, End=391.8)",Free,Free,,,
389.81,c286,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284, c285]","[c48, c69, c98, c171, c177, c186, c199, c280]","(c281, End=391.8)",Free,Free,,,
389.81,c286,Switch B->A (c286),"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284, c285]","[c48, c69, c98, c171, c177, c186, c199, c280]","(c281, End=391.8)",Free,Free,,,
389.94,c280,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,"(c280, End=391.1)",4.77,,
389.94,c285,Switch B->C (c285),"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,"(c280, End=391.1)",,,
389.94,c279,leave,"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c284]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,Free,,c279,
390.45,c284,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)","(c284, End=395.6)",Free,2.42,,
390.45,c275,leave,"[c47, c71, c90, c156, c176, c237, c257, c283, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,Free,,c275,
390.83,c287,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c283, c286, c287]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,Free,,,
391.13,c282,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c283, c286, c287]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,"(c282, End=394.3)",5.00,,
391.13,c280,leave,"[c47, c71, c90, c156, c176, c237, c257, c283, c286, c287]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,Free,,c280,
391.38,c288,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c283, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c281, End=391.8)",Free,Free,,,
391.76,c283,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]","(c283, End=400.3)",Free,Free,5.05,,
391.76,c281,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282]","[c48, c69, c98, c171, c177, c186, c199, c285]",Free,Free,Free,,c281,
392.44,c289,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c285]",Free,Free,Free,,,
392.52,c290,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c285]",Free,Free,Free,,,
392.94,c291,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c285, c291]",Free,Free,Free,,,
392.94,c291,Switch B->C (c291),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c285, c291]",Free,Free,Free,,,
393.69,c285,Resign (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291]",Free,Free,Free,,,c285
394.21,c292,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291]",Free,Free,Free,,,
394.29,c286,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291]",Free,Free,"(c286, End=397.6)",4.48,,
394.29,c282,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291]",Free,Free,Free,,c282,
395.47,c293,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
395.47,c293,Switch B->C (c293),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c290]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
395.63,c290,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,"(c290, End=397.8)",Free,3.12,,
395.63,c284,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,c284,
395.81,c294,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
396.04,c295,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,Free,,,
396.18,c296,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,Free,,,
397.14,c297,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,Free,,,
397.59,c289,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,"(c289, End=398.9)",5.14,,
397.59,c286,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,Free,,c286,
397.80,c291,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,"(c291, End=399.9)",Free,4.86,,
397.80,c290,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295]",Free,Free,Free,,c290,
398.40,c298,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295, c298]",Free,Free,Free,,,
398.65,c299,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295, c298]",Free,Free,Free,,,
398.82,c300,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c295, c298, c300]",Free,Free,Free,,,
398.87,c295,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c298, c300]",Free,Free,"(c295, End=400.3)",2.83,,
398.87,c289,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c298, c300]",Free,Free,Free,,c289,
399.94,c293,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c298, c300]",Free,"(c293, End=405.3)",Free,4.48,,
399.94,c291,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c298, c300]",Free,Free,Free,,c291,
399.96,c301,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c298, c300]",Free,Free,Free,,,
400.26,c298,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c300]",Free,Free,"(c298, End=402.2)",1.86,,
400.26,c295,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c287, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c300]",Free,Free,Free,,c295,
400.28,c287,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c300]","(c287, End=403.6)",Free,Free,9.45,,
400.28,c283,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297, c299]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c300]",Free,Free,Free,,c283,
402.23,c300,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,"(c300, End=406.0)",3.40,,
402.23,c299,Switch B->C (c299),"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,"(c300, End=406.0)",,,
402.23,c298,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,Free,,c298,
403.08,c302,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c288, c292, c296, c301, c302]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,Free,,,
403.56,c288,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]","(c288, End=407.0)",Free,Free,12.18,,
403.56,c287,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c294, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,Free,,c287,
405.28,c294,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,"(c294, End=407.5)",Free,9.47,,
405.28,c293,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,Free,,c293,
405.30,c303,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302, c303]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c299]",Free,Free,Free,,,
405.97,c299,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302, c303]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,"(c299, End=408.5)",7.33,,
405.97,c300,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302, c303]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,c300,
406.62,c304,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c292, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
407.02,c292,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]","(c292, End=414.6)",Free,Free,12.81,,
407.02,c288,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c297]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,c288,
407.45,c297,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,"(c297, End=411.8)",Free,10.31,,
407.45,c294,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,c294,
